date,min,max,median,q1,q3,stdev,count
2024-01-06T00:00:00.000Z,0.6,2.13,0.9,0.8,1,0.177,572
2024-01-07T00:00:00.000Z,0.6,2.7,0.9,0.8,1,0.224,576
2024-01-08T00:00:00.000Z,0.6,17.17,0.9,0.8,1.1,0.847,573
2024-01-09T00:00:00.000Z,0.9,8.17,1.3,1.2,1.67,0.631,541
2024-01-10T00:00:00.000Z,1.17,18.37,4.01,2.38,9.85,4.535,572
2024-01-11T00:00:00.000Z,0.9,12.57,2,1.47,3.09,2.735,576
2024-01-12T00:00:00.000Z,2,4.8,2.97,2.6,3.4,0.585,576
2024-01-13T00:00:00.000Z,3.4,15.27,7.5,5.2,10.3,2.992,574
2024-01-14T00:00:00.000Z,2,17.3,5.03,3.97,6.33,2.631,549
2024-01-15T00:00:00.000Z,0.5,13.17,1.3,1,2.1,0.817,566
2024-01-16T00:00:00.000Z,0.73,3.57,1.57,1.2,2.4,0.711,571
2024-01-17T00:00:00.000Z,0.9,6.43,4.07,2.29,4.73,1.442,574
2024-01-18T00:00:00.000Z,0.7,3.33,1.8,1.53,2.1,0.453,575
2024-01-19T00:00:00.000Z,0.7,11.13,2.63,1.87,5.24,2.188,569
2024-01-20T00:00:00.000Z,1.12,4.7,2.4,1.9,3.03,0.763,576
2024-01-21T00:00:00.000Z,2.13,5.07,3.37,3.07,3.67,0.474,577
2024-01-22T00:00:00.000Z,2.7,3.47,3.1,3.01,3.2,0.186,20
2024-01-23T00:00:00.000Z,2,5.53,3.4,2.67,4.33,0.919,283
2024-01-24T00:00:00.000Z,2.13,15,3.4,2.87,5.27,2.338,559
2024-01-25T00:00:00.000Z,1.1,6.3,2.69,1.73,3.17,1.053,578
2024-01-26T00:00:00.000Z,2.2,15.77,4.3,3.1,6.09,2.287,569
2024-01-27T00:00:00.000Z,1.4,10.37,4.4,2.52,6.6,2.413,575
2024-01-28T00:00:00.000Z,2.2,22.9,14.62,8.83,17.05,5.484,364
2024-01-29T00:00:00.000Z,3.23,31.77,8.47,6.13,23.57,9.228,564
2024-01-30T00:00:00.000Z,2.67,16.63,4.8,3.75,8.8,3.955,576
2024-01-31T00:00:00.000Z,1.67,5.57,2.67,2.2,3.43,0.928,390
2024-02-01T00:00:00.000Z,2,10.17,4.97,3.97,5.87,1.642,563
2024-02-02T00:00:00.000Z,2.57,12.73,6.02,4.97,8.5,2.35,552
2024-02-03T00:00:00.000Z,1.9,11.8,2.83,2.43,3.73,1.12,563
2024-02-04T00:00:00.000Z,2.9,14.57,4.63,3.93,5.4,2.908,565
2024-02-05T00:00:00.000Z,2.87,15.7,6.39,4.5,10.39,3.5,572
2024-02-06T00:00:00.000Z,3.2,19.57,7.77,5.09,9.83,3.261,442
2024-02-07T00:00:00.000Z,1.93,7.67,3.9,3.27,4.33,0.83,573
2024-02-08T00:00:00.000Z,1.93,12.87,4.23,2.93,8.19,2.832,560
2024-02-09T00:00:00.000Z,2.93,11.4,6,4.22,7.33,1.861,337
2024-02-10T00:00:00.000Z,0.63,5.09,1,0.9,1.2,0.581,571
2024-02-11T00:00:00.000Z,1.1,7.37,1.8,1.62,2.35,0.895,572
2024-02-12T00:00:00.000Z,0.56,3.43,1.23,1,1.47,0.405,571
2024-02-13T00:00:00.000Z,1.3,3.67,1.93,1.7,2.2,0.345,387
2024-02-14T00:00:00.000Z,1.17,4.3,1.93,1.6,2.37,0.561,575
2024-02-15T00:00:00.000Z,1.2,16.3,2.29,1.7,2.92,1.183,564
2024-02-16T00:00:00.000Z,1,24.77,2.2,1.8,4.7,4.77,573
2024-02-17T00:00:00.000Z,0.77,6.3,1.5,1.07,2.7,1.214,574
2024-02-18T00:00:00.000Z,1,2.83,1.52,1.37,2.02,0.429,460
2024-02-19T00:00:00.000Z,1,4.47,1.9,1.4,2.7,0.867,379
2024-02-20T00:00:00.000Z,0.8,114.87,1.5,1.27,3.67,5.722,576
2024-02-21T00:00:00.000Z,4.7,20.37,10.68,8.4,12.67,3.23,578
2024-02-22T00:00:00.000Z,0.87,29.67,2.93,1.8,4.33,7.026,574
2024-02-23T00:00:00.000Z,0.8,1.93,1.17,1.07,1.3,0.177,575
2024-02-24T00:00:00.000Z,0.7,1.9,1.1,1,1.2,0.175,575
2024-02-25T00:00:00.000Z,1,53.3,1.8,1.43,2.97,2.344,575
2024-02-26T00:00:00.000Z,0.56,4.17,1.03,0.83,1.4,0.444,573
2024-02-27T00:00:00.000Z,0.5,1.93,0.8,0.7,1,0.193,573
2024-02-28T00:00:00.000Z,0.77,3.8,1.1,1,1.2,0.227,577
2024-02-29T00:00:00.000Z,0.7,2.52,1.1,1,1.29,0.231,577
2024-03-01T00:00:00.000Z,0.53,2.87,1,0.9,1.37,0.558,551
2024-03-02T00:00:00.000Z,0.7,6.4,2.27,1.9,3.05,0.944,573
2024-03-03T00:00:00.000Z,0.7,1.4,0.9,0.83,1,0.128,575
2024-03-04T00:00:00.000Z,0.8,2.93,1.4,1.17,1.7,0.362,570
2024-03-05T00:00:00.000Z,1,2.8,1.8,1.6,2.1,0.389,572
2024-03-06T00:00:00.000Z,1.5,4,2.33,2.13,2.57,0.352,569
2024-03-07T00:00:00.000Z,1.43,12.8,3.3,2.57,4.43,2.3,500
2024-03-08T00:00:00.000Z,0.7,8.36,1.8,1.1,2.4,1.595,572
2024-03-09T00:00:00.000Z,0.9,15.27,2.04,1.57,3.77,1.436,512
2024-03-10T00:00:00.000Z,0.8,2.13,1.2,1.1,1.4,0.233,572
2024-03-11T00:00:00.000Z,0.9,3,1.43,1.3,1.93,0.426,556
2024-03-12T00:00:00.000Z,1,2.87,1.4,1.3,1.7,0.344,570
2024-03-13T00:00:00.000Z,2.73,5.27,4,3.83,4.22,0.424,52
2024-03-14T00:00:00.000Z,1.23,1.8,1.4,1.3,1.53,0.147,15
2024-03-16T00:00:00.000Z,2.1,12.93,5.09,3.35,8.9,3.11,137
2024-03-17T00:00:00.000Z,1.97,11.83,3.37,2.77,5.5,2.013,567
2024-03-18T00:00:00.000Z,1.77,10.19,2.97,2.5,3.87,1.487,569
2024-03-19T00:00:00.000Z,2.6,27.57,12.44,9.32,18.73,6.432,576
2024-03-20T00:00:00.000Z,2.83,28.5,9.36,6.9,21.2,7.574,573
2024-03-21T00:00:00.000Z,3.07,12.53,6.7,5.3,8.36,1.987,577
2024-03-22T00:00:00.000Z,1,9.3,3.2,2.43,4.3,1.762,495
2024-03-23T00:00:00.000Z,1.5,5.8,2.93,2.5,3.77,0.836,541
2024-03-24T00:00:00.000Z,2.1,15.97,5,3.53,6.87,2.683,558
2024-03-25T00:00:00.000Z,1.8,69.3,5.73,4.37,11.97,12.064,579
2024-03-26T00:00:00.000Z,0.7,50.23,1.17,0.9,2.7,8.842,575
2024-03-27T00:00:00.000Z,0.8,8.07,1.8,1.2,5.37,2.24,575
2024-03-28T00:00:00.000Z,2.2,10.43,4.59,3.53,5.53,1.222,573
2024-03-29T00:00:00.000Z,0.6,5.4,3.7,3.03,4.12,1.06,357
2024-03-30T00:00:00.000Z,0.56,3.7,1.7,0.8,2.33,0.827,577
2024-03-31T00:00:00.000Z,0.7,7.37,1.63,1.1,2.1,0.687,578
2024-04-01T00:00:00.000Z,0.7,3.73,1.2,0.9,1.8,0.671,552
2024-04-02T00:00:00.000Z,0.77,2.4,1.23,1.1,1.4,0.238,565
2024-04-03T00:00:00.000Z,1.43,3.3,2.17,2,2.4,0.343,574
2024-04-04T00:00:00.000Z,1.17,11.2,2.38,1.8,3.7,1.617,572
2024-04-05T00:00:00.000Z,1.1,5.57,2.1,1.7,2.63,0.668,573
2024-04-06T00:00:00.000Z,2.6,8.1,4,3.53,4.97,1.151,566
2024-04-07T00:00:00.000Z,2.93,7.7,4.43,4.07,5.2,1.031,575
2024-04-08T00:00:00.000Z,0.7,13.8,5.3,4.57,6.6,2.027,570
2024-04-09T00:00:00.000Z,0.53,1.9,0.83,0.77,0.92,0.177,572
2024-04-10T00:00:00.000Z,0.7,5.03,1.3,1.1,1.43,0.419,566
2024-04-11T00:00:00.000Z,0.8,2.6,1.4,1.2,1.67,0.31,559
2024-04-12T00:00:00.000Z,1.07,2.29,1.5,1.4,1.67,0.199,560
2024-04-13T00:00:00.000Z,1,4.3,1.5,1.4,1.7,0.355,573
2024-04-14T00:00:00.000Z,1.4,3.4,2.29,1.93,2.5,0.37,574
2024-04-15T00:00:00.000Z,1.67,15.07,2.7,2.2,3.77,2.678,573
2024-04-16T00:00:00.000Z,1.57,13.33,4.4,3.07,8.43,3.079,572
2024-04-17T00:00:00.000Z,0.8,16.3,1.6,1.27,2.87,4.202,569
2024-04-18T00:00:00.000Z,1.17,4.7,2.73,2.37,3.1,0.506,571
2024-04-19T00:00:00.000Z,1.07,3.7,1.77,1.6,2,0.477,565
2024-04-20T00:00:00.000Z,0.9,6.63,1.57,1.3,1.77,0.605,549
2024-04-21T00:00:00.000Z,1.2,3.87,2.1,1.8,2.6,0.529,574
2024-04-22T00:00:00.000Z,1.7,8.9,2.8,2.5,3.07,0.697,559
2024-04-23T00:00:00.000Z,0.9,3.37,1.53,1.3,1.8,0.478,566
2024-04-24T00:00:00.000Z,0.97,2.17,1.4,1.3,1.5,0.191,563
2024-04-25T00:00:00.000Z,1.33,11.73,2,1.7,2.47,2.376,559
2024-04-26T00:00:00.000Z,1.37,14.1,3.93,2.7,5.87,2.686,548
2024-04-27T00:00:00.000Z,0.6,5.97,3.23,2.8,3.83,0.934,568
2024-04-28T00:00:00.000Z,1.07,32.47,2.29,1.8,3,2.369,571
2024-04-29T00:00:00.000Z,1.7,9.5,2.93,2.47,3.6,1.314,566
2024-04-30T00:00:00.000Z,1,19.17,2.2,1.6,5.7,5.005,566
2024-05-01T00:00:00.000Z,0.6,1.83,1,0.87,1.2,0.215,546
2024-05-02T00:00:00.000Z,0.5,2.97,1.02,0.8,1.4,0.377,568
2024-05-03T00:00:00.000Z,0.7,3.9,1.4,1.08,1.87,0.674,568
2024-05-04T00:00:00.000Z,0.9,4.13,1.8,1.43,2.13,0.521,359
2024-05-05T00:00:00.000Z,1.2,3.5,1.9,1.6,2.2,0.417,463
2024-05-06T00:00:00.000Z,1.07,4.4,1.9,1.53,2.2,0.511,570
2024-05-07T00:00:00.000Z,0.9,3.6,1.7,1.47,2.2,0.558,569
2024-05-08T00:00:00.000Z,0.83,3.07,1.77,1.43,2.1,0.447,532
2024-05-09T00:00:00.000Z,0.68,3.47,1.4,1.1,1.63,0.454,572
2024-05-10T00:00:00.000Z,0.8,2.27,1.4,1.2,1.6,0.259,568
2024-05-11T00:00:00.000Z,1,4,1.6,1.3,2.1,0.621,574
2024-05-12T00:00:00.000Z,0.8,5.4,1.56,1.3,1.9,0.974,574
2024-05-13T00:00:00.000Z,1.47,4.09,2.5,2.2,3.03,0.538,163
2024-05-14T00:00:00.000Z,2.72,14.07,6.1,4.62,7.15,2.537,297
2024-05-15T00:00:00.000Z,0.6,12.3,1.7,1.1,2.6,1.951,573
2024-05-16T00:00:00.000Z,0.73,4.67,1.3,1.1,2,0.974,328
2024-05-17T00:00:00.000Z,1.2,3.5,1.97,1.7,2.29,0.443,263
2024-05-18T00:00:00.000Z,1.43,16.53,2.63,2.29,3.63,1.06,545
2024-05-19T00:00:00.000Z,1.42,6.53,2.6,2.1,3.77,1.172,570
2024-05-20T00:00:00.000Z,1.3,5.5,2.79,1.9,3.73,1.081,568
2024-05-21T00:00:00.000Z,1.8,8.8,3.57,2.8,5.4,1.742,574
2024-05-22T00:00:00.000Z,0.88,5.13,1.8,1.4,2.57,1.106,575
2024-05-23T00:00:00.000Z,1.63,8.47,3.55,2.9,4.63,1.453,568
2024-05-24T00:00:00.000Z,1.47,9.13,2.77,2.1,5.6,2.044,574
2024-05-25T00:00:00.000Z,1.6,43.1,3.62,2.47,4.4,2.647,542
2024-05-26T00:00:00.000Z,2.42,8,4.5,3.53,5.77,1.374,518
2024-05-27T00:00:00.000Z,2.67,10.63,5.2,3.71,7.35,2.077,573
2024-05-28T00:00:00.000Z,2.08,8.77,3.57,2.9,4.4,1.338,573
2024-05-29T00:00:00.000Z,1.8,4.07,2.7,2.43,3,0.435,494
2024-05-30T00:00:00.000Z,1.1,3.27,1.97,1.75,2.29,0.377,574
2024-05-31T00:00:00.000Z,1.6,5.4,3.33,2.5,4.07,0.88,566
2024-06-01T00:00:00.000Z,1.27,4.9,2.1,1.85,3.17,0.828,551
2024-06-02T00:00:00.000Z,1.14,3.13,2,1.7,2.4,0.417,573
2024-06-03T00:00:00.000Z,1.17,3.8,1.77,1.5,2.2,0.482,573
2024-06-04T00:00:00.000Z,0.7,2.6,1.6,1.3,1.9,0.381,558
2024-06-05T00:00:00.000Z,0.8,4.76,1.9,1.35,2.33,0.871,575
2024-06-06T00:00:00.000Z,1.2,6.3,2,1.8,2.4,0.964,570
2024-06-07T00:00:00.000Z,1.5,5.78,2.35,2,2.6,0.484,570
2024-06-08T00:00:00.000Z,1.2,8.17,3.67,2.76,4.37,1.199,569
2024-06-09T00:00:00.000Z,2.2,5.75,3.1,2.8,3.4,0.498,568
2024-06-10T00:00:00.000Z,2.08,7.33,3.8,3,4.5,1.018,568
2024-06-11T00:00:00.000Z,2.29,20.67,5.2,4.47,6.22,2.96,568
2024-06-12T00:00:00.000Z,1,7.47,2.7,2.1,4.07,1.514,561
2024-06-13T00:00:00.000Z,1,5.7,2.43,1.7,3.3,1.146,479
2024-06-14T00:00:00.000Z,1.08,19.32,2,1.77,4.5,3.956,550
2024-06-15T00:00:00.000Z,1.57,12.03,2.75,2.4,3.37,2.119,501
2024-06-16T00:00:00.000Z,2.15,98.7,4,3.1,4.83,6.336,569
2024-06-17T00:00:00.000Z,2.78,11.5,4.93,3.85,7.4,2.123,567
2024-06-18T00:00:00.000Z,2.75,11.5,4.75,3.72,7.8,2.425,579
2024-06-19T00:00:00.000Z,1.2,11.7,3.4,2.88,5.65,2.805,564
2024-06-20T00:00:00.000Z,0.87,5.2,2.13,1.7,2.95,0.869,562
2024-06-21T00:00:00.000Z,0.63,4.8,1.8,1.2,3.09,1.002,557
2024-06-22T00:00:00.000Z,0.9,4.8,1.6,1.27,2.04,0.73,560
2024-06-23T00:00:00.000Z,1.2,3.53,1.9,1.63,2.2,0.405,559
2024-06-24T00:00:00.000Z,1.1,3.2,1.82,1.42,2.2,0.435,560
2024-06-25T00:00:00.000Z,1.08,3.93,2.1,1.8,2.5,0.445,569
2024-06-26T00:00:00.000Z,0.8,4.17,1.9,1.38,2.9,0.849,548
2024-06-27T00:00:00.000Z,1.45,4.93,2.92,2.29,3.5,0.748,567
2024-06-28T00:00:00.000Z,1.9,8.86,4,3.2,5.7,1.598,566
2024-06-29T00:00:00.000Z,1.08,8.17,2.45,2,3.03,1.469,569
2024-06-30T00:00:00.000Z,1.12,8.67,3.13,2.6,3.73,1.257,570
2024-07-01T00:00:00.000Z,1,5,2.1,1.63,3.47,1.014,567
2024-07-02T00:00:00.000Z,1.3,3.83,2.02,1.8,2.33,0.401,569
2024-07-03T00:00:00.000Z,1.02,3.67,2.06,1.67,2.6,0.557,571
2024-07-04T00:00:00.000Z,1.3,5.09,1.9,1.7,2.9,0.842,569
2024-07-05T00:00:00.000Z,1.3,4.43,2.2,1.83,2.8,0.624,570
2024-07-06T00:00:00.000Z,1.6,19.77,2.7,2.33,5.82,4.101,568
2024-07-07T00:00:00.000Z,2.15,6.53,4.59,3.38,5.27,1.078,563
2024-07-08T00:00:00.000Z,1.95,6.9,3.38,2.75,4.47,1.066,513
2024-07-09T00:00:00.000Z,1.6,7.53,3.67,2.4,5.33,1.65,571
2024-07-10T00:00:00.000Z,4.4,10.45,6.1,5.4,7.1,1.221,369
2024-07-11T00:00:00.000Z,3.4,19.7,7.24,5.55,11.98,4.419,568
2024-07-12T00:00:00.000Z,5.3,20.43,8.32,7.53,11.83,3.23,570
2024-07-13T00:00:00.000Z,3.17,11.67,5.35,4.5,7.03,1.859,564
2024-07-14T00:00:00.000Z,3.22,12,6.03,4.3,7.75,2.025,571
2024-07-15T00:00:00.000Z,3.38,19.73,8.07,5.43,13.27,4.299,570
2024-07-16T00:00:00.000Z,3.33,16.07,6.1,4.88,9.28,2.887,569
2024-07-17T00:00:00.000Z,2.15,10.8,4.47,3.03,7.97,2.454,571
2024-07-18T00:00:00.000Z,1.63,6.3,3.26,2.5,4.23,1.073,570
2024-07-19T00:00:00.000Z,2.15,6.65,3.13,2.66,3.75,0.754,556
2024-07-20T00:00:00.000Z,2.1,11.5,4.75,4,5.6,1.385,571
2024-07-21T00:00:00.000Z,1.63,7.85,3.5,2.67,5.01,1.481,569
2024-07-22T00:00:00.000Z,2.1,7,3.28,2.72,5.12,1.319,568
2024-07-23T00:00:00.000Z,1.35,4.4,2.04,1.77,2.7,0.572,568
2024-07-24T00:00:00.000Z,0.8,3.27,1.5,1.25,1.9,0.504,569
2024-07-25T00:00:00.000Z,1.2,3.67,2.4,2.1,2.75,0.466,570
2024-07-26T00:00:00.000Z,1.52,4.59,2.4,2.1,3.23,0.674,570
2024-07-27T00:00:00.000Z,1.63,5.55,2.78,2.42,3.3,0.866,569
2024-07-28T00:00:00.000Z,2.8,8.63,4.76,3.75,5.6,1.288,570
2024-07-29T00:00:00.000Z,2,9.55,4.21,3.22,7.33,2.113,566
2024-07-30T00:00:00.000Z,2,5.25,3.2,2.88,3.53,0.505,564
2024-07-31T00:00:00.000Z,2.63,8.52,3.95,3.5,5.2,1.444,563
2024-08-01T00:00:00.000Z,3.78,10.35,5.63,4.84,7.28,1.632,563
2024-08-02T00:00:00.000Z,4.38,14.95,7.89,6.4,10,2.468,568
2024-08-03T00:00:00.000Z,4.78,11.6,6.27,5.9,7.87,1.59,564
2024-08-04T00:00:00.000Z,3.3,6.78,4.57,4.2,5.27,0.715,560
2024-08-05T00:00:00.000Z,2.95,6.87,4.3,3.7,5.2,0.919,562
2024-08-06T00:00:00.000Z,2.42,6.75,4,3.5,4.55,0.81,553
2024-08-07T00:00:00.000Z,2.78,7.47,4.13,3.67,5.07,1.066,546
2024-08-08T00:00:00.000Z,2.5,7.65,4.03,3.3,5.09,1.215,564
2024-08-09T00:00:00.000Z,2.15,9.1,4.05,3.28,6.05,1.824,555
2024-08-10T00:00:00.000Z,2.58,5.9,3.6,3.22,4.2,0.696,557
2024-08-11T00:00:00.000Z,2.29,6.07,3.42,3.1,4.15,0.785,555
2024-08-12T00:00:00.000Z,2.6,7.95,3.89,3.3,4.53,0.875,554
2024-08-13T00:00:00.000Z,3.25,9.3,5.5,4.09,6.78,1.469,546
2024-08-14T00:00:00.000Z,1.1,13.38,4.5,3.6,7.93,2.604,496
2024-08-15T00:00:00.000Z,1.05,4.76,1.8,1.42,2.45,0.752,492
2024-08-16T00:00:00.000Z,1.53,6.93,2.2,1.93,2.7,0.666,439
2024-08-17T00:00:00.000Z,1.83,6.43,2.9,2.6,3.33,0.572,543
2024-08-18T00:00:00.000Z,1.63,7.4,3.1,2.47,4.28,1.094,546
2024-08-19T00:00:00.000Z,2,20.13,9.02,3.72,11.38,4.338,543
2024-08-20T00:00:00.000Z,2.29,15.95,4.84,4,12.2,4.344,548
2024-08-21T00:00:00.000Z,13.02,19.73,15.75,14.8,17.1,1.51,549
2024-08-22T00:00:00.000Z,11.35,22.33,17.45,15.57,19.23,2.739,555
2024-08-23T00:00:00.000Z,17.1,23.38,20.77,20.04,21.52,1.115,561
2024-08-24T00:00:00.000Z,11.68,26.6,17.88,13.68,22.52,4.511,562
2024-08-25T00:00:00.000Z,6.7,19.07,10,8.19,14.4,3.446,557
2024-08-26T00:00:00.000Z,3.08,10.6,4.82,3.92,8.1,2.214,549
2024-08-27T00:00:00.000Z,3.05,5.75,3.96,3.72,4.43,0.534,552
2024-08-28T00:00:00.000Z,2.1,5.88,3.9,2.8,4.84,1.041,552
2024-08-29T00:00:00.000Z,3.7,6.63,5.03,4.63,5.43,0.539,548
2024-08-30T00:00:00.000Z,3.7,7.4,5.35,4.82,5.96,0.677,552
2024-08-31T00:00:00.000Z,4.82,11.18,6.85,6,8.52,1.554,555
2024-09-01T00:00:00.000Z,4.8,12.77,7.6,6.3,10.75,2.376,557
2024-09-02T00:00:00.000Z,5.95,25.05,12.79,11.52,16.07,4.075,544
2024-09-03T00:00:00.000Z,3.28,18.75,7.95,4.63,13.04,4.337,557
2024-09-04T00:00:00.000Z,1.7,6.57,2.82,2.4,3.53,0.941,554
2024-09-05T00:00:00.000Z,1.35,3.08,1.95,1.7,2.29,0.368,550
2024-09-06T00:00:00.000Z,1.5,4.43,2.27,2,2.8,0.592,547
2024-09-07T00:00:00.000Z,2.2,7.95,3.93,3.3,5.28,1.301,481
2024-09-08T00:00:00.000Z,2.02,10.98,3.7,3.17,4.25,1.275,552
2024-09-09T00:00:00.000Z,1,5.68,1.8,1.55,2.06,0.844,553
2024-09-10T00:00:00.000Z,1.92,4.59,2.83,2.5,3.22,0.504,538
2024-09-11T00:00:00.000Z,2,5.6,3,2.72,3.4,0.559,557
2024-09-12T00:00:00.000Z,0.88,7.23,3.58,2.9,4.57,1.146,559
2024-09-13T00:00:00.000Z,0.8,4.63,1.7,1.43,2,0.427,523
2024-09-14T00:00:00.000Z,1,2.97,1.65,1.4,1.9,0.337,563
2024-09-15T00:00:00.000Z,1,2.4,1.53,1.4,1.7,0.215,562
2024-09-16T00:00:00.000Z,1.1,3.1,1.77,1.5,2.06,0.396,561
2024-09-17T00:00:00.000Z,1,3,2,1.5,2.29,0.453,561
2024-09-18T00:00:00.000Z,1,5.5,2.1,1.83,2.4,0.697,558
2024-09-19T00:00:00.000Z,0.9,3.77,1.77,1.43,2.29,0.563,561
2024-09-20T00:00:00.000Z,1.1,4.5,1.9,1.7,2.17,0.61,551
2024-09-21T00:00:00.000Z,1.2,5.17,2.83,2.6,3.13,0.521,562
2024-09-22T00:00:00.000Z,1.95,9,3.5,2.78,5,1.495,563
2024-09-23T00:00:00.000Z,3.1,13.3,7.6,5.4,8.5,2.036,555
2024-09-24T00:00:00.000Z,3.3,24.6,12.27,10.4,14.07,3.905,557
2024-09-25T00:00:00.000Z,2.2,10.9,4.59,3.03,8.27,2.6,558
2024-09-26T00:00:00.000Z,0.9,12.2,4.9,3.34,7.18,2.558,557
2024-09-27T00:00:00.000Z,0.8,2.27,1.3,1.2,1.45,0.234,424
2024-09-28T00:00:00.000Z,0.6,22.4,0.9,0.8,1.03,1.551,397
2024-09-29T00:00:00.000Z,0.8,3.03,1.4,1.12,1.8,0.399,563
2024-09-30T00:00:00.000Z,0.8,3.1,1.6,1.3,1.97,0.428,561
2024-10-01T00:00:00.000Z,1.2,4.43,1.83,1.63,2.4,0.667,558
2024-10-02T00:00:00.000Z,0.82,22.97,1.7,1.38,2.22,1.258,563
2024-10-03T00:00:00.000Z,0.37,2.4,1.27,1.03,1.4,0.338,559
2024-10-04T00:00:00.000Z,0.63,2.93,1.33,1.03,1.7,0.423,567
2024-10-05T00:00:00.000Z,1.3,7.77,3.4,2.57,4.26,1.425,565
2024-10-06T00:00:00.000Z,1.7,5.33,2.73,2.37,3.62,0.84,565
2024-10-07T00:00:00.000Z,0.8,34.6,4.2,2.4,10.97,7.231,565
2024-10-08T00:00:00.000Z,0.6,3,1.2,1,1.57,0.454,563
2024-10-09T00:00:00.000Z,0.4,4.17,2.2,1.8,2.77,0.664,562
2024-10-10T00:00:00.000Z,0.4,2.06,0.87,0.7,1.07,0.284,565
2024-10-11T00:00:00.000Z,0.8,2.67,1.4,1.2,1.6,0.28,563
2024-10-12T00:00:00.000Z,1.17,6.87,2.33,1.7,3.3,1.348,567
2024-10-13T00:00:00.000Z,1.23,8.9,2.87,2.2,3.83,1.52,562
2024-10-14T00:00:00.000Z,2.4,15,4.57,3.35,7.27,2.709,555
2024-10-15T00:00:00.000Z,1.9,17.88,8.73,5.6,11.27,3.948,553
2024-10-16T00:00:00.000Z,1.77,10.3,3.57,2.88,4.47,1.582,564
2024-10-17T00:00:00.000Z,0.3,8.3,0.8,0.63,3.32,2.163,561
2024-10-18T00:00:00.000Z,0.47,2.4,0.9,0.8,1.07,0.245,563
2024-10-19T00:00:00.000Z,0.8,9.69,1.5,1.3,1.8,0.498,447
2024-10-20T00:00:00.000Z,1.4,6.5,1.9,1.7,2.57,0.962,557
2024-10-21T00:00:00.000Z,1.4,18.32,3.2,2.33,5.9,4.636,565
2024-10-22T00:00:00.000Z,1.1,14.37,5.9,4.12,6.9,2.436,561
2024-10-23T00:00:00.000Z,0.83,10.23,5.77,3.1,7.4,2.324,563
2024-10-24T00:00:00.000Z,3.23,12.5,8.65,4.8,9.93,2.67,558
2024-10-25T00:00:00.000Z,2.67,10.73,5.83,4.8,6.73,1.577,485
2024-10-26T00:00:00.000Z,0.8,82.9,1.3,1.1,4.34,5.573,552
2024-10-27T00:00:00.000Z,1,56.2,1.5,1.3,2.1,3.33,559
2024-10-28T00:00:00.000Z,1.3,8.67,2.6,2,3.67,1.299,546
2024-10-29T00:00:00.000Z,8.13,42.33,28.87,24.3,31.2,6.561,559
2024-10-30T00:00:00.000Z,1.37,24.7,5.35,3.32,13.4,5.718,556
2024-10-31T00:00:00.000Z,3.3,18.57,8.9,7.47,12.27,3.466,559
2024-11-01T00:00:00.000Z,1.47,15.43,3.8,2.47,6.17,3.159,555
2024-11-02T00:00:00.000Z,1.47,7.43,3.1,2.4,4.4,1.271,551
2024-11-03T00:00:00.000Z,2.5,27.33,4.93,3.57,8.02,5.269,551
2024-11-04T00:00:00.000Z,5.13,24.03,12.5,8.77,15.92,4.018,517
2024-11-05T00:00:00.000Z,10.37,32.03,20.29,13.7,25.29,6.38,424
2024-11-06T00:00:00.000Z,8.2,34.8,24.67,22.67,26.27,3.749,406
2024-11-07T00:00:00.000Z,3.57,24.87,7.4,5.5,12.1,5.11,516
2024-11-08T00:00:00.000Z,3.2,10.1,5.3,4.17,6.79,1.531,461
2024-11-09T00:00:00.000Z,6.83,15.87,11.67,9.9,12.97,2.003,95
